src_ip,dst_ip,dst_port,bytes_sent,bytes_received,login_attempts,process_name,duration_sec,label
10.0.0.24,10.0.0.57,443,1840.6258423769334,6116.681275067523,1,chrome.exe,4.725506299423262,normal
10.0.0.25,10.0.0.55,443,1887.573472102574,4795.870231127284,1,explorer.exe,33.007927103144745,normal
10.0.0.23,10.0.0.53,443,2016.8595274505267,5598.996341684264,1,teams.exe,35.09666209000023,normal
10.0.0.26,10.0.0.58,443,2559.316167077106,6015.9372235635565,1,teams.exe,15.277426365170273,normal
10.0.0.27,10.0.0.53,80,2326.16516908834,5695.1652483301405,2,explorer.exe,26.544572585825094,normal
10.0.0.10,10.0.0.52,443,1889.7308854217313,6243.428278102925,2,teams.exe,35.239518739379996,normal
10.0.0.49,10.0.0.55,443,1785.6727365417335,5297.876191023845,2,chrome.exe,26.692687792017214,normal
10.0.0.39,10.0.0.53,443,2121.5458638303494,4297.088561960432,1,outlook.exe,20.371982360315023,normal
10.0.0.28,10.0.0.59,80,2017.0040481140734,5331.918447707887,1,explorer.exe,22.585045725893327,normal
10.0.0.10,10.0.0.56,53,1761.2946469035999,4081.980938361035,1,svchost.exe,43.320318116312336,normal
10.0.0.35,10.0.0.53,80,1968.6758889390892,5749.2825568794515,2,teams.exe,33.30693226656855,normal
10.0.0.33,10.0.0.51,443,2350.7473909623573,3972.076234989261,1,chrome.exe,38.76540512292303,normal
10.0.0.6,10.0.0.58,443,1919.7903090123261,4471.001585796873,2,teams.exe,30.952931191602342,normal
10.0.0.30,10.0.0.58,443,1758.8432145318486,6918.606333876208,1,chrome.exe,30.715381624506033,normal
10.0.0.40,10.0.0.54,443,1656.97512148241,5039.713821719634,1,teams.exe,29.091801666246145,normal
10.0.0.48,10.0.0.56,53,2120.620124203365,4402.521141975597,1,outlook.exe,17.907512455383962,normal
10.0.0.13,10.0.0.54,53,1421.7920916280716,5809.1127907313785,1,chrome.exe,26.05875529442208,normal
203.0.113.55,10.0.0.10,3389,139.58135279436434,91.00322317716996,31,svchost.exe,2.2940689756713297,brute_force
10.0.0.16,10.0.0.57,22,2050.395536322403,6254.51870238119,1,explorer.exe,25.674242428769205,normal
10.0.0.7,10.0.0.55,80,2456.736866008703,5833.603204837348,1,chrome.exe,15.295293062956969,normal
10.0.0.30,10.0.0.56,80,1828.560569221218,5876.714186386116,1,outlook.exe,15.024510388398388,normal
10.0.0.31,10.0.0.52,80,2675.5570449933575,6750.925941927144,1,explorer.exe,12.482440832101172,normal
10.0.0.26,10.0.0.55,80,1153.8645841783357,4586.105057725143,1,svchost.exe,24.275824142199543,normal
10.0.0.35,10.0.0.55,80,1304.0208095241344,3539.4991005815123,1,outlook.exe,42.12154598368495,normal
10.0.0.36,10.0.0.56,443,1574.1689128328035,6436.368034243754,2,outlook.exe,40.104418828265366,normal
10.0.0.11,10.0.0.58,22,1608.7007012907054,6852.04004481367,1,svchost.exe,31.988956723491754,normal
10.0.0.18,10.0.0.56,443,496.18383015312133,4701.179910970795,2,outlook.exe,31.594910244184334,normal
10.0.0.10,10.0.0.54,53,2425.0396662087765,4150.279078522304,1,svchost.exe,19.606283940690204,normal
10.0.0.48,10.0.0.52,80,2377.3666490339047,4556.736535182097,1,outlook.exe,20.996830918819157,normal
10.0.0.24,10.0.0.59,80,1411.5189436150158,4391.5060962687985,1,chrome.exe,27.5636994428207,normal
10.0.0.27,10.0.0.55,443,1671.6553271862933,3882.07239196326,1,explorer.exe,25.104633280094347,normal
10.0.0.5,10.0.0.54,3389,1968.4384934443758,6278.575167939374,2,outlook.exe,30.256276724020253,normal
10.0.0.34,10.0.0.58,443,1970.0869282350482,4399.614307128894,1,explorer.exe,19.991805390163826,normal
10.0.0.22,10.0.0.56,443,1838.9859227539707,4612.035031092548,1,chrome.exe,44.87379807016452,normal
10.0.0.9,10.0.0.58,80,2042.2525728464313,3504.4584635017964,1,svchost.exe,21.443077998262723,normal
10.0.0.33,10.0.0.58,3389,2316.8305123870296,6548.639295024037,1,teams.exe,36.924643413643274,normal
10.0.0.21,10.0.0.53,3389,2764.0156796939164,4203.935862279366,2,svchost.exe,41.210392638449235,normal
10.0.0.45,10.0.0.52,443,2103.1808856627254,6500.274609000988,1,teams.exe,37.48821181180778,normal
10.0.0.19,10.0.0.57,80,2139.174317322335,5964.155884171979,1,teams.exe,37.632428489193806,normal
10.0.0.45,10.0.0.59,22,1346.315108884518,3052.6575258591856,2,svchost.exe,30.858163195563947,normal
10.0.0.9,10.0.0.54,80,2832.6759588117657,4785.045161921049,2,svchost.exe,37.2794138903225,normal
10.0.0.12,10.0.0.58,443,1329.4676433492157,5117.124216149851,1,svchost.exe,18.568393939599197,normal
10.0.0.30,10.0.0.51,53,1863.1353739166198,5023.080658950421,1,outlook.exe,29.658927990104555,normal
10.0.0.25,10.0.0.52,443,687.5914718129441,3879.5820810636105,1,teams.exe,33.984987787284055,normal
10.0.0.11,10.0.0.50,443,2285.253604177258,5809.594435971886,1,explorer.exe,47.36552852766083,normal
10.0.0.32,10.0.0.53,443,2246.49322925723,3305.7441040049225,1,outlook.exe,38.315426650725335,normal
10.0.0.48,10.0.0.55,443,2393.203105997908,2931.6242845689676,1,outlook.exe,28.456696241202895,normal
10.0.0.8,10.0.0.54,80,1740.9654902624716,4114.029266102223,1,teams.exe,34.78823910007813,normal
10.0.0.40,10.0.0.50,80,2971.1227973781497,4362.191307140064,1,chrome.exe,16.69359846153979,normal
10.0.0.28,10.0.0.51,443,2292.649718258169,5754.958766141965,2,teams.exe,17.74816501428326,normal
10.0.0.40,10.0.0.57,443,1741.1212763888902,6178.252847548002,2,outlook.exe,10.070636843198237,normal
10.0.0.41,10.0.0.51,80,1305.3506348945048,3245.715147177501,1,svchost.exe,33.78310559640859,normal
10.0.0.32,10.0.0.55,80,2161.592741229103,5037.574859335866,2,svchost.exe,15.257069444914691,normal
10.0.0.48,10.0.0.53,443,1920.8472609951682,6992.036635959309,1,explorer.exe,20.660580925819914,normal
10.0.0.22,10.0.0.54,3389,1267.1630713289524,5599.450686321704,1,svchost.exe,41.988468756167485,normal
10.0.0.3,10.0.0.51,443,1834.6125519884736,5139.6516742158965,2,explorer.exe,32.19883630493471,normal
10.0.0.12,10.0.0.51,80,2445.6518434348777,5043.828799460428,1,teams.exe,31.310491639611733,normal
10.0.0.31,10.0.0.55,443,1904.56389022341,5520.6894964226685,2,teams.exe,51.81569080968208,normal
10.0.0.7,10.0.0.55,80,1383.7843804179997,4263.9363465314855,1,explorer.exe,30.591435816917926,normal
10.0.0.48,10.0.0.55,443,1871.3499996911053,5456.249488528533,1,explorer.exe,33.0552396622662,normal
10.0.0.39,10.0.0.50,443,2644.037862426189,3843.0586027705285,1,teams.exe,16.44794592659566,normal
10.0.0.31,10.0.0.58,53,2834.5347629131657,4848.032617683961,2,chrome.exe,26.391935061608223,normal
10.0.0.34,10.0.0.53,80,1512.9390768918158,5958.816306467673,1,chrome.exe,22.035193815016378,normal
10.0.0.23,10.0.0.53,53,2238.325520400279,4268.142691584114,1,chrome.exe,27.319478374387096,normal
10.0.0.7,10.0.0.52,53,1985.3917970730074,4132.024577471668,1,chrome.exe,29.185061340405078,normal
10.0.0.47,10.0.0.54,80,2229.4970008371456,5254.7311373802095,2,teams.exe,23.47098014821551,normal
10.0.0.18,10.0.0.53,3389,2633.8257555939867,3493.474741960885,1,teams.exe,29.169215590361162,normal
10.0.0.4,10.0.0.55,22,954.8485505734216,3901.083745271806,1,teams.exe,21.287541881854892,normal
10.0.0.37,10.0.0.50,53,2007.5914712702165,4967.952505836287,1,svchost.exe,32.33415461107308,normal
10.0.0.37,10.0.0.50,22,1831.5524366074308,4895.641550561913,1,teams.exe,33.838235638312696,normal
10.0.0.38,10.0.0.58,443,1588.2325146870753,4109.431189408986,1,outlook.exe,39.99689153945356,normal
203.0.113.55,10.0.0.10,3389,118.44387189480706,89.0753295952366,39,svchost.exe,2.2458698203781102,brute_force
198.51.100.23,10.0.0.23,47393,68.01819290201053,2.734978624388178,0,nmap.exe,0.22280197941918475,port_scan
10.0.0.17,10.0.0.55,443,2627.5728941874518,4500.127569589148,1,teams.exe,21.03215614277586,normal
10.0.0.49,10.0.0.54,443,2043.055434129489,4226.9702903972975,1,explorer.exe,52.74240151211362,normal
10.0.0.27,10.0.0.59,53,2134.296790522149,5853.348977340147,1,chrome.exe,39.775821467761894,normal
10.0.0.24,10.0.0.59,80,1378.8767332253854,5208.853542534332,1,chrome.exe,43.290720969940956,normal
10.0.0.27,10.0.0.52,443,1666.4054576112474,5373.533683411769,1,teams.exe,26.970717341943736,normal
10.0.0.23,10.0.0.56,443,1895.765894729796,5436.235704801055,1,outlook.exe,31.239579325058962,normal
10.0.0.5,10.0.0.54,443,2375.436389700666,4146.176912495623,2,svchost.exe,32.66996096857708,normal
10.0.0.13,10.0.0.53,443,1296.592495251231,2100.486120131518,2,teams.exe,37.51623961046357,normal
10.0.0.27,10.0.0.55,443,1472.1802551007017,4568.544355440115,1,chrome.exe,44.98591096835703,normal
10.0.0.15,10.0.0.50,443,1634.184130545736,4187.454229878014,1,svchost.exe,38.65071489474962,normal
10.0.0.15,10.0.0.54,80,2520.2154463224197,5043.030973321282,1,outlook.exe,28.986709771819097,normal
10.0.0.17,10.0.0.51,80,1250.4920197707993,4765.075728479025,1,explorer.exe,24.318277720777044,normal
10.0.0.6,10.0.0.50,80,2064.3087252024834,6796.665201675017,1,explorer.exe,47.806249559172144,normal
10.0.0.2,10.0.0.50,443,1512.596712038579,5033.524702388588,1,svchost.exe,23.76163482637226,normal
10.0.0.40,10.0.0.54,80,3048.9696695662155,6787.346414429825,2,outlook.exe,15.550774958542013,normal
10.0.0.26,10.0.0.59,443,1547.5260835309668,4768.9404631591015,1,svchost.exe,29.319771092951218,normal
10.0.0.8,10.0.0.56,53,1792.4498555183152,4583.561566751974,1,chrome.exe,10.412263387044064,normal
10.0.0.3,10.0.0.55,443,1887.8405145609477,4666.962380946238,1,explorer.exe,18.36421100000983,normal
10.0.0.10,10.0.0.52,80,1880.8831624721913,4320.111460263814,1,teams.exe,23.25512825619228,normal
10.0.0.40,10.0.0.50,443,1278.1978689151174,3244.5621026892904,2,outlook.exe,34.571755311570314,normal
10.0.0.28,10.0.0.56,3389,2183.4070216427212,5394.957970323308,1,chrome.exe,16.813327719713413,normal
10.0.0.22,10.0.0.57,80,1451.8898375657175,4606.56210372545,1,chrome.exe,16.875763244732617,normal
10.0.0.37,10.0.0.53,80,1641.9782818620797,6167.120788003298,1,teams.exe,35.83372231271415,normal
10.0.0.29,10.0.0.54,443,2802.169554154298,3998.685345802033,1,chrome.exe,26.0952500305611,normal
10.0.0.42,10.0.0.50,443,1834.2843143592486,7317.636788673879,1,teams.exe,37.35155231989251,normal
198.51.100.23,10.0.0.28,5351,77.06379780782409,0.0,0,nmap.exe,0.15560604072319115,port_scan
10.0.0.34,10.0.0.55,80,1777.02814306942,6707.329809559223,1,chrome.exe,13.058453381754195,normal
10.0.0.10,10.0.0.54,53,2089.9571847732086,4066.8939228128907,1,explorer.exe,17.926205978922955,normal
10.0.0.19,10.0.0.56,80,2462.836104751361,3520.8039816422333,2,outlook.exe,28.02500049131336,normal
10.0.0.17,10.0.0.50,443,1719.331001778897,4090.3195606875247,1,chrome.exe,17.106256421101506,normal
10.0.0.27,10.0.0.58,443,1249.889069276532,4412.143695092,1,outlook.exe,30.25114084026011,normal
10.0.0.43,10.0.0.58,80,1983.0373870360456,5703.140197236049,1,teams.exe,27.978987196457823,normal
198.51.100.23,10.0.0.13,62910,55.690400932998465,0.0,0,nmap.exe,0.21146594583940112,port_scan
10.0.0.38,10.0.0.50,80,2252.2416281915084,2512.1779424376687,1,teams.exe,30.4337195668335,normal
10.0.0.13,10.0.0.50,80,2053.603981020067,6467.85044499731,1,outlook.exe,43.575882092768424,normal
10.0.0.14,10.0.0.57,443,1817.3795112550767,6058.170093824102,2,explorer.exe,29.168946915833946,normal
10.0.0.48,10.0.0.56,443,2591.9937215984446,4942.036000331697,2,svchost.exe,35.7236694157765,normal
10.0.0.14,10.0.0.56,443,2169.1787209679796,5709.410980586605,1,teams.exe,40.99883273553469,normal
10.0.0.34,10.0.0.54,3389,2096.2984593656524,4977.563948019427,1,svchost.exe,34.44802998019575,normal
10.0.0.37,10.0.0.50,53,2615.111087825394,5771.401794903766,1,teams.exe,20.839662552924025,normal
10.0.0.18,10.0.0.51,80,2662.6380452185185,6339.32658948,1,teams.exe,36.20841748033338,normal
10.0.0.47,10.0.0.58,3389,2148.731026558908,4074.9153795213647,1,svchost.exe,46.16101740490015,normal
10.0.0.3,10.0.0.59,80,2153.9161862569426,4371.850600244357,1,teams.exe,38.058272104247735,normal
10.0.0.15,10.0.0.52,443,1694.307376305686,5858.139070934016,1,svchost.exe,38.36219569051355,normal
10.0.0.37,10.0.0.50,53,1827.9680216478866,4359.845543165388,1,chrome.exe,33.27873606310458,normal
10.0.0.33,10.0.0.59,80,2466.2174354773338,5109.571580077858,2,explorer.exe,47.69198078877443,normal
10.0.0.28,10.0.0.55,443,2472.6057673057417,5460.042323860466,1,outlook.exe,31.99696196625398,normal
10.0.0.18,10.0.0.58,443,2003.6813407117836,4327.094667990598,1,chrome.exe,32.748134611974876,normal
10.0.0.40,10.0.0.57,53,2661.372233442568,5122.243004547066,1,explorer.exe,18.157791061061886,normal
10.0.0.32,10.0.0.50,443,2007.8411182358122,3571.095393488273,1,chrome.exe,32.789781019156486,normal
10.0.0.35,10.0.0.58,443,1958.6424880517534,5473.145453267787,1,explorer.exe,51.59742312668136,normal
10.0.0.28,10.0.0.53,53,947.6252471404928,4964.903533215405,2,outlook.exe,42.20752603254738,normal
10.0.0.49,10.0.0.59,443,2583.185272834626,7441.221722471913,1,chrome.exe,24.03963450152468,normal
10.0.0.6,10.0.0.58,443,2355.7052897327476,5769.031655442275,2,svchost.exe,24.08177123294714,normal
10.0.0.24,10.0.0.51,80,2371.8258877700864,5236.223646264233,1,outlook.exe,31.678623936067606,normal
10.0.0.48,10.0.0.51,80,2391.314913158259,5822.066078032527,1,explorer.exe,39.01296211206026,normal
10.0.0.15,10.0.0.59,80,2231.241812033427,5166.655817359844,1,explorer.exe,49.92365663845945,normal
10.0.0.46,10.0.0.57,53,1500.8938707442974,4416.277866437399,1,explorer.exe,34.84127920039229,normal
10.0.0.20,10.0.0.51,80,1990.0631823158442,6233.4060763526695,1,outlook.exe,32.61730438193884,normal
10.0.0.14,10.0.0.50,3389,2322.259245822646,4632.796065788251,1,chrome.exe,35.63335503058906,normal
10.0.0.45,10.0.0.51,443,1402.9052994538554,4641.920553820682,1,explorer.exe,29.742809278194432,normal
10.0.0.16,10.0.0.54,22,2558.416887764977,4554.349696970005,1,svchost.exe,29.63397337305053,normal
198.51.100.23,10.0.0.3,696,50.226167497653634,0.0,0,nmap.exe,0.22541432676778123,port_scan
10.0.0.40,10.0.0.57,3389,1650.2927299383562,6282.79496883898,1,teams.exe,30.51051506743348,normal
10.0.0.36,10.0.0.54,80,2000.6628443672037,6320.99578954071,2,svchost.exe,9.243572321103844,normal
10.0.0.23,10.0.0.50,80,2548.034953738699,4408.981544266568,1,teams.exe,22.625661110160245,normal
10.0.0.36,10.0.0.56,443,2586.7211383162226,3654.6645125847585,1,chrome.exe,38.28503079820017,normal
10.0.0.19,10.0.0.52,80,1334.647434334537,5439.150133700417,2,chrome.exe,17.508293803531096,normal
10.0.0.21,10.0.0.55,80,1574.6933735240261,5091.1681466664395,1,svchost.exe,46.526854646819444,normal
10.0.0.12,10.0.0.55,53,1770.6806819494577,5663.545618498435,1,svchost.exe,18.45644104951866,normal
10.0.0.14,10.0.0.51,443,1949.3596406492336,5084.526983784324,1,outlook.exe,23.634427902738988,normal
10.0.0.45,10.0.0.58,80,2713.652682144608,4624.36633928266,1,chrome.exe,19.27764046644694,normal
10.0.0.43,10.0.0.58,80,2504.7358942979845,6257.61905635936,1,svchost.exe,28.099227527834017,normal
10.0.0.5,10.0.0.53,80,1700.0893030414693,3982.4152227866243,1,explorer.exe,11.579688227609314,normal
10.0.0.10,10.0.0.54,80,1810.6200816984533,4397.375695385443,2,chrome.exe,17.51311514571411,normal
10.0.0.9,10.0.0.55,80,1730.2043896314342,6311.162296603617,1,explorer.exe,43.27079751393404,normal
10.0.0.29,10.0.0.53,80,2272.893356766178,6469.784258787496,1,chrome.exe,23.95710568390851,normal
10.0.0.47,10.0.0.55,443,1800.0608806658142,4546.108583846872,1,svchost.exe,35.20604718161004,normal
10.0.0.29,10.0.0.50,80,583.8370375079296,4958.528222000852,1,outlook.exe,30.723966478182987,normal
10.0.0.45,10.0.0.55,443,2343.966486025714,4549.005982970691,1,teams.exe,38.92377134884908,normal
10.0.0.13,10.0.0.53,443,2432.4122192455056,4146.600525960888,1,explorer.exe,37.413940915019886,normal
10.0.0.46,10.0.0.53,443,2234.489039074234,4019.211991586441,1,chrome.exe,30.532787105648698,normal
10.0.0.21,10.0.0.52,80,1951.2373081271883,5844.455872071666,1,explorer.exe,27.74226727284198,normal
10.0.0.30,10.0.0.52,53,1673.0508058372118,5031.759456581451,1,chrome.exe,59.17032771208656,normal
10.0.0.41,10.0.0.55,443,2319.3385699401506,3845.8366152204585,1,explorer.exe,51.03761476945794,normal
10.0.0.29,10.0.0.53,53,2934.4089202719265,3573.981882879548,1,teams.exe,34.32346964207783,normal
10.0.0.26,10.0.0.59,80,2480.1523981407354,5672.389337611383,1,teams.exe,23.040635975492854,normal
10.0.0.46,10.0.0.54,80,1497.199312155267,4891.861009608583,1,explorer.exe,26.445083370857986,normal
10.0.0.22,10.0.0.51,80,1701.685470694135,6390.25532751199,1,explorer.exe,25.21101668190184,normal
10.0.0.46,10.0.0.50,80,1630.9714581693042,6377.180936504561,1,outlook.exe,27.8537933461478,normal
10.0.0.17,10.0.0.59,80,2179.737898773563,4251.200203979946,2,teams.exe,31.51538880825271,normal
10.0.0.48,10.0.0.58,80,1991.052511495825,5729.819362267631,1,chrome.exe,27.060456077857836,normal
10.0.0.26,10.0.0.51,443,2120.1029219731113,3667.551652105434,1,teams.exe,25.165309800225,normal
10.0.0.25,10.0.0.57,53,1218.4828467143732,4778.218596283865,1,outlook.exe,37.87729657433586,normal
10.0.0.30,10.0.0.57,443,2043.3488497071983,2846.269426208539,1,chrome.exe,31.377438940031375,normal
10.0.0.20,10.0.0.58,443,2496.8911072652195,5186.990209724664,1,chrome.exe,29.795732577529886,normal
10.0.0.18,10.0.0.56,80,2080.8492633523765,5078.007418478857,2,teams.exe,36.96566343457542,normal
10.0.0.36,10.0.0.54,443,1660.3846734035224,4239.63635878387,1,explorer.exe,15.363735419677129,normal
10.0.0.31,10.0.0.56,80,1663.757201996832,4179.121077590313,1,explorer.exe,42.424372865256906,normal
10.0.0.11,10.0.0.51,443,2250.415795502106,6540.441239776674,2,outlook.exe,22.104463144836792,normal
10.0.0.25,10.0.0.58,443,1981.7050128285343,4394.320000064202,1,explorer.exe,34.89631264690152,normal
10.0.0.28,10.0.0.52,80,2645.6369195079396,4392.176107384375,1,outlook.exe,41.21138345010351,normal
10.0.0.22,10.0.0.52,3389,2247.9025105137853,4606.909799298539,1,teams.exe,29.18614305715879,normal
10.0.0.9,10.0.0.58,80,2131.033404543363,3715.612963927486,2,teams.exe,30.372940798206617,normal
10.0.0.30,10.0.0.53,53,1410.2701677461098,5969.369302408054,2,svchost.exe,30.337372949328014,normal
10.0.0.3,10.0.0.53,443,1762.1022779975494,4174.167226761952,1,outlook.exe,13.278144909238677,normal
10.0.0.34,10.0.0.53,443,1914.807117305902,5460.797243615967,1,explorer.exe,17.728708630899796,normal
10.0.0.2,10.0.0.56,80,2699.7432134861715,3949.945210176814,2,svchost.exe,32.42943912350816,normal
10.0.0.4,10.0.0.59,53,2148.6221366900622,6097.220191606439,1,teams.exe,22.999851649067125,normal
10.0.0.29,10.0.0.57,80,2655.8467246363307,5421.716933003097,1,teams.exe,15.03011011135701,normal
10.0.0.27,10.0.0.52,80,1536.223334594136,4444.7195030946705,1,outlook.exe,17.92333647098065,normal
10.0.0.31,10.0.0.50,53,2048.9135873539612,6309.865169433534,2,svchost.exe,51.68761167921427,normal
10.0.0.2,10.0.0.52,80,2136.505358747193,5272.236725327388,2,chrome.exe,24.39445430285798,normal
10.0.0.19,10.0.0.53,443,1576.8201400565135,3270.8171104965795,2,outlook.exe,30.20015550110924,normal
10.0.0.22,10.0.0.58,443,2183.7552052703013,4068.9982883675584,1,svchost.exe,32.37880770199648,normal
10.0.0.42,10.0.0.54,80,2598.455474380676,5283.844567302736,1,outlook.exe,49.51723170403616,normal
10.0.0.5,10.0.0.52,80,1776.8397423828276,4641.041614820586,1,outlook.exe,34.803511621244525,normal
10.0.0.32,10.0.0.55,443,2614.0151048040675,5147.820739036527,2,teams.exe,28.977653358144227,normal
10.0.0.9,10.0.0.57,53,1685.9281304154108,5210.008308022589,1,chrome.exe,31.72561743990884,normal
10.0.0.4,10.0.0.58,80,1217.1759841972018,4523.446198566476,1,svchost.exe,21.294697437719925,normal
10.0.0.13,10.0.0.52,443,1751.019076591079,5301.407069781118,1,outlook.exe,28.107337690631915,normal
10.0.0.37,10.0.0.53,3389,2817.8989030679077,4444.983298455891,1,explorer.exe,21.18458727926167,normal
10.0.0.20,10.0.0.54,80,1635.9140495150923,5960.305168086668,1,explorer.exe,32.644804010731356,normal
10.0.0.31,10.0.0.59,443,2224.3178822572636,6025.6321138725825,1,chrome.exe,28.29715468174199,normal
10.0.0.7,10.0.0.58,443,1495.7756337263252,6912.005469052698,1,chrome.exe,27.900922088920385,normal
10.0.0.40,10.0.0.55,80,1959.477017639128,4948.457791392349,1,outlook.exe,55.658416592443984,normal
10.0.0.41,10.0.0.50,80,1717.2118160630048,5864.248384698636,1,teams.exe,26.13206662142674,normal
